Name,Type,Compatibility,OAI-PMH,website
"Jurnal Kimia Sains dan Aplikasi",Journal,collected from a compatible aggregator,,https://ejournal.undip.ac.id/index.php/ksa/
"Fixed Point Theory and Applications",Journal,collected from a compatible aggregator,,http://www.fixedpointtheoryandapplications.com/
"حسابداری سلامت",Journal,collected from a compatible aggregator,,http://jha.sums.ac.ir/
"Energy Informatics",Journal,collected from a compatible aggregator,,https://energyinformatics.springeropen.com/
"International Journal of Politic and Security",Journal,collected from a compatible aggregator,,https://dergipark.org.tr/ijps
"Iranian Journal of Child Neurology",Journal,collected from a compatible aggregator,,http://journals.sbmu.ac.ir/ijcn
"ERJ Open Research",Journal,collected from a compatible aggregator,,https://openres.ersjournals.com/
"Ethical Lingua: Journal of Language Teaching and Literature",Journal,collected from a compatible aggregator,,https://ethicallingua.org/
"International Comparative Jurisprudence",Journal,collected from a compatible aggregator,,https://www3.mruni.eu/ojs/international-comparative-jurisprudence/index
"Креативная хирургия и онкология",Journal,collected from a compatible aggregator,,https://www.surgonco.ru/
"LogForum",Journal,collected from a compatible aggregator,,http://www.logforum.net/
"GEOREVIEW: Scientific Annals of Stefan cel Mare University of Suceava. Geography Series",Journal,collected from a compatible aggregator,,http://www.georeview.ro
"Animal Models and Experimental Medicine",Journal,collected from a compatible aggregator,,https://onlinelibrary.wiley.com/journal/25762095
"Advances in Ecology",Journal,collected from a compatible aggregator,,https://www.hindawi.com/journals/ae/
"Pesquisa Odontológica Brasileira",Journal,collected from a compatible aggregator,,http://www.scielo.br/scielo.php?pid=1517-7491&amp;script=sci_serial
"Medical Journal of The Islamic Republic of Iran",Journal,collected from a compatible aggregator,,http://mjiri.iums.ac.ir/
"Indonesian Journal of Applied Linguistics",Journal,collected from a compatible aggregator,,http://ejournal.upi.edu/index.php/IJAL/issue/current/showToc
"Revija za Socijalnu Politiku",Journal,collected from a compatible aggregator,,http://www.rsp.hr/ojs2/index.php/rsp/index
"Przegląd Nauk Historycznych",Journal,collected from a compatible aggregator,,https://wydawnictwo.uni.lodz.pl/redakcje-czasopism/przeglad-nauk-historycznych/
"Indonesian Journal of Educational Counseling",Journal,collected from a compatible aggregator,,http://ijec.ejournal.id/index.php/counseling
"Interações (Campo Grande)",Journal,collected from a compatible aggregator,,http://www.scielo.br/scielo.php?script=sci_serial&amp;pid=1518-7012&amp;lng=en&amp;nrm=iso
"Jurnal Terapan Manajemen dan Bisnis",Journal,collected from a compatible aggregator,,http://journal.stkipsingkawang.ac.id/index.php/JTMB
"Zero-a-seis",Journal,collected from a compatible aggregator,,https://periodicos.ufsc.br/index.php/zeroseis/index
"Acta Universitatis Lodziensis Folia Iuridica",Journal,collected from a compatible aggregator,,https://wydawnictwo.uni.lodz.pl/redakcje-czasopism/acta-universitatis-lodziensis-folia-iuridica/
"Atti della Accademia Peloritana dei Pericolanti - Classe di Scienze Medico-Biologiche",Journal,collected from a compatible aggregator,,http://cab.unime.it/journals/index.php/APMB
"Patient Safety in Surgery",Journal,collected from a compatible aggregator,,http://www.pssjournal.com/
"Вісник НЮУ імені Ярослава Мудрого: Серія: Філософія, філософія права, політологія, соціологія",Journal,collected from a compatible aggregator,,http://fil.nlu.edu.ua/
"Zaporožskij Medicinskij Žurnal",Journal,collected from a compatible aggregator,,http://zmj.zsmu.edu.ua
"Family Medicine and Community Health",Journal,collected from a compatible aggregator,,http://fmch.bmj.com
"Erciyes iletişim Dergisi",Journal,collected from a compatible aggregator,,https://dergipark.org.tr/en/pub/erciyesiletisim
"Materials",Journal,collected from a compatible aggregator,,http://www.mdpi.com/journal/materials/
"European Journal of Futures Research",Journal,collected from a compatible aggregator,,http://www.springer.com/journal/40309
"Enrahonar: Quaderns de Filosofia",Journal,collected from a compatible aggregator,,http://revistes.uab.cat/enrahonar
"Materials Today Bio",Journal,collected from a compatible aggregator,,https://www.journals.elsevier.com/materials-today-bio
"Food and Feed Research",Journal,collected from a compatible aggregator,,http://scindeks.ceon.rs/journalDetails.aspx?issn=2217-5369&amp;lang=en
"Hellenic Archives of Oral and Maxillofacial Surgery",Journal,collected from a compatible aggregator,,http://www.haoms.org/index.php?option=com_content&view=article&id=179&Itemid=332
"KLIK: Kumpulan jurnaL Ilmu Komputer",Journal,collected from a compatible aggregator,,http://klik.unlam.ac.id/index.php/klik/index
"Cogent Environmental Science",Journal,collected from a compatible aggregator,,http://cogentoa.tandfonline.com/journal/oaes20
"Jurnal Teknologi Laboratorium",Journal,collected from a compatible aggregator,,http://www.teknolabjournal.com/index.php/Jtl/index
"International Journal of Image, Graphics and Signal Processing",Journal,collected from a compatible aggregator,,http://www.mecs-press.org/ijigsp/
"Universitas Ciências da Saúde",Journal,collected from a compatible aggregator,,http://publicacoesacademicas.uniceub.br/index.php/cienciasaude
"Romanian Journal of Diabetes Nutrition and Metabolic Diseases",Journal,collected from a compatible aggregator,,http://www.degruyter.com/view/j/rjdnmd
"Revista Universitaria de Historia Militar On-line",Journal,collected from a compatible aggregator,,http://ruhm.es/index.php/RUHM
"Jurnal Guidena",Journal,collected from a compatible aggregator,,http://fkip.ummetro.ac.id/journal/index.php/bk
"Jurnal Pendidikan Agama Islam (Journal of Islamic Education Studies)",Journal,collected from a compatible aggregator,,http://jurnalpai.uinsby.ac.id/index.php/jurnalpai/index
"Romanische Studien",Journal,collected from a compatible aggregator,,http://www.romanischestudien.de
"Konversi",Journal,collected from a compatible aggregator,,http://ppjp.unlam.ac.id/journal/index.php/konversi/
"Business and Economic Horizons",Journal,collected from a compatible aggregator,,http://academicpublishingplatforms.com/journal.php?journal=BEH
"Universitas Humanística",Journal,collected from a compatible aggregator,,http://revistas.javeriana.edu.co/index.php/univhumanistica/index
"Isegoría",Journal,collected from a compatible aggregator,,http://isegoria.revistas.csic.es
"Biology",Journal,collected from a compatible aggregator,,http://www.mdpi.com/journal/biology
"Jurnal Soshum Insentif",Journal,collected from a compatible aggregator,,https://jurnal.lldikti4.or.id/index.php/jurnalsoshum
"Estudos Ibero Americanos",Journal,collected from a compatible aggregator,,http://revistaseletronicas.pucrs.br/iberoamericana/ojs/index.php/iberoamericana
"Veruscript Functional Nanomaterials",Journal,collected from a compatible aggregator,,https://www.veruscript.com/journals/veruscript-functional-nanomaterials/
"Bengal Journal of Otolaryngology and Head Neck Surgery",Journal,collected from a compatible aggregator,,http://www.bjohns.in
"Microorganisms",Journal,collected from a compatible aggregator,,http://www.mdpi.com/journal/microorganisms
"BMC Energy",Journal,collected from a compatible aggregator,,https://bmcenergy.biomedcentral.com/
"Revista Missioneira",Journal,collected from a compatible aggregator,,http://srvapp2s.santoangelo.uri.br/seer/index.php/missioneira/index
"English Franca: Academic Journal of English Language and Education",Journal,collected from a compatible aggregator,,http://journal.iaincurup.ac.id/index.php/english
"Espacio, Tiempo y Forma. Serie VI, Geografía",Journal,collected from a compatible aggregator,,http://revistas.uned.es/index.php/ETFVI
"Science &amp; Philosophy",Journal,collected from a compatible aggregator,,http://eiris.it/ojs/index.php/scienceandphilosophy/index
"European Review of Latin American and Caribbean Studies",Journal,collected from a compatible aggregator,,http://www.erlacs.org
"UKH Journal of Science and Engineering",Journal,collected from a compatible aggregator,,https://journals.ukh.edu.krd/index.php/ukhjse
"Journal of Teaching and Learning for Graduate Employability",Journal,collected from a compatible aggregator,,https://ojs.deakin.edu.au/index.php/jtlge/index
"V Mire Naučnyh Otkrytij",Journal,collected from a compatible aggregator,,http://discover-journal.ru/
"Pediatric Neurology Briefs",Journal,collected from a compatible aggregator,,http://www.pediatricneurologybriefs.com
"IJEMS (Indonesian Journal of Environmental Management and Sustainability)",Journal,collected from a compatible aggregator,,http://ijoems.com/index.php/ijems/index
"Revista Internacional de Psicología",Journal,collected from a compatible aggregator,,http://www.revistapsicologia.org
"Revista Latinoamericana de Investigación en Matemática Educativa",Journal,collected from a compatible aggregator,,http://www.relime.org
"Revista Raega: O Espaço Geográfico em Análise",Journal,collected from a compatible aggregator,,http://revistas.ufpr.br/raega
"Aletria: Revista de Estudos de Literatura",Journal,collected from a compatible aggregator,,http://www.periodicos.letras.ufmg.br/index.php/aletria/index
"Revista Colombiana de Antropología",Journal,collected from a compatible aggregator,,http://www.icanh.gov.co/nuestra_entidad/grupos_investigacion/antropologia_social/publicaciones_seriadas_antropologia/1247
"Case Reports in Surgery",Journal,collected from a compatible aggregator,,https://www.hindawi.com/journals/cris/
"Erebea",Journal,collected from a compatible aggregator,,http://www.uhu.es/publicaciones/ojs/index.php/erebea
"مشاوره شغلی و سازمانی",Journal,collected from a compatible aggregator,,http://jcoc.sbu.ac.ir/
"Media Komunikasi Teknik Sipil",Journal,collected from a compatible aggregator,,http://ejournal.undip.ac.id/index.php/mkts
"Revista Portuguesa de Educação",Journal,collected from a compatible aggregator,,https://revistas.rcaap.pt/rpe
"مجلة التربية والعلم",Journal,collected from a compatible aggregator,,https://edusj.mosuljournals.com
"Brussels Studies",Journal,collected from a compatible aggregator,,https://journals.openedition.org/brussels
"Entremeios",Journal,collected from a compatible aggregator,,http://www.entremeios.inf.br
"NECSUS : European journal of media studies",Journal,collected from a compatible aggregator,,http://www.necsus-ejms.org/
"HortScience",Journal,collected from a compatible aggregator,,https://journals.ashs.org/hortsci/view/journals/hortsci/hortsci-overview.xml
"Ožirenie i Metabolizm",Journal,collected from a compatible aggregator,,http://omet.endojournals.ru/
"Jurnal Teknik Industri",Journal,collected from a compatible aggregator,,http://ejournal.umm.ac.id/index.php/industri/index
"Revista Evidenciação Contábil &amp; Finanças",Journal,collected from a compatible aggregator,,http://periodicos.ufpb.br/ojs2/index.php/recfin/index
"Research in Molecular Medicine",Journal,collected from a compatible aggregator,,http://rmm.mazums.ac.ir/
"Vision Rehabilitation International",Journal,collected from a compatible aggregator,,https://www.exeley.com/journal/International_Journal_of_Orientation_and_Mobility
"Cybergeo",Journal,collected from a compatible aggregator,,http://cybergeo.revues.org/
"Perspectives Interdisciplinaires sur le Travail et la Santé",Journal,collected from a compatible aggregator,,http://pistes.revues.org/
"Journal of Inequalities and Applications",Journal,collected from a compatible aggregator,,http://www.journalofinequalitiesandapplications.com/
"Asian Pacific Journal of Cancer Care",Journal,collected from a compatible aggregator,,http://apjcc.waocp.com
"Sprawy Narodowościowe. Seria nowa",Journal,collected from a compatible aggregator,,https://ispan.waw.pl/journals/index.php/sn/index
"International Journal of Advanced Research in Engineering",Journal,collected from a compatible aggregator,,http://researchplusjournals.com/index.php/IJARE
"RAI: Revista de Administração e Inovação",Journal,collected from a compatible aggregator,,http://www.journals.elsevier.com/revista-de-administracao-e-inovacao
"Exchanges",Journal,collected from a compatible aggregator,,http://exchanges.warwick.ac.uk
