Name,Type,Compatibility,OAI-PMH,website
"Florida Public Health Review","Journal","collected from a compatible aggregator","","https://digitalcommons.unf.edu/fphr/"
"PLoS ONE","Journal","collected from a compatible aggregator","","https://journals.plos.org/plosone/"
"Mamlūk Studies Review","Journal","collected from a compatible aggregator","","http://mamluk.uchicago.edu/msr.html"
"Perspectives on Terrorism","Journal","collected from a compatible aggregator","","https://www.universiteitleiden.nl/perspectives-on-terrorism"
"BME Frontiers","Journal","collected from a compatible aggregator","","https://spj.sciencemag.org/bmef"
"AIMS Environmental Science","Journal","collected from a compatible aggregator","","http://www.aimspress.com/journal/environmental"
"Mid-Atlantic Education Review","Journal","collected from a compatible aggregator","","http://maereview.org"
"School of Information Student Research Journal","Journal","collected from a compatible aggregator","","https://scholarworks.sjsu.edu/ischoolsrj/"
"Health Literacy Research and Practice","Journal","collected from a compatible aggregator","","https://journals.healio.com/journal/hlrp"
"Journal of Research in Science, Mathematics and Technology Education","Journal","collected from a compatible aggregator","","http://jrsmte.com"
"Online Journal of Rural Nursing and Health Care","Journal","collected from a compatible aggregator","","http://rnojournal.binghamton.edu/index.php/RNO"
"Studia Gilsoniana","Journal","collected from a compatible aggregator","","http://www.gilsonsociety.com/?studiagilsoniana,16"
"Sports Medicine International Open","Journal","collected from a compatible aggregator","","http://www.thieme.com/books-main/sports-medicine-main/product/3596-sports-medicine-international-open"
"Global Journal of Integrated Chinese Medicine and Western Medicine","Journal","collected from a compatible aggregator","","http://journal.newcenturyscience.com/index.php/gjicmwm"
"Polish Journal of Microbiology","Journal","collected from a compatible aggregator","","https://www.sciendo.com/journal/PJM"
"Milk Science International","Journal","collected from a compatible aggregator","","https://openjournals.hs-hannover.de/milkscience"
"Advances in Ancient, Biblical, and Near Eastern Research","Journal","Not yet registered","","https://aabner.org/ojs/index.php/beabs"
"Women's Health Reports","Journal","collected from a compatible aggregator","","http://www.liebertpub.com/whr"
"Parks Stewardship Forum","Journal","Not yet registered","","https://escholarship.org/uc/psf"
"Change and Adaptation in Socio-Ecological Systems","Journal","collected from a compatible aggregator","","http://www.degruyter.com/view/j/cass"
"RNA &amp; DISEASE","Journal","collected from a compatible aggregator","","http://www.smartscitech.com/index.php/RD/index"
"KAS African Law Study Library","Journal","collected from a compatible aggregator","","https://www.nomos-elibrary.de/zeitschrift/2363-6262"
"Journal of Prison Education and Reentry","Journal","collected from a compatible aggregator","","https://scholarscompass.vcu.edu/jper/"
"Open Geosciences","Journal","collected from a compatible aggregator","","http://www.degruyter.com/view/j/geo"
"Journal of Immunotherapy and Precision Oncology","Journal","Not yet registered","","https://meridian.allenpress.com/innovationsjournals-JIPO"
"IEEE Open Access Journal of Power and Energy","Journal","collected from a compatible aggregator","","https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8784343"
"Biogeographia","Journal","collected from a compatible aggregator","","https://escholarship.org/uc/biogeographia"
"Scholar &amp; Feminist Online","Journal","collected from a compatible aggregator","","http://sfonline.barnard.edu"
"Psychological Test Adaptation and Development","Journal","Not yet registered","","https://hgf.io/ptad"
"Media + Environment","Journal","collected from a compatible aggregator","","https://mediaenviron.org"
"Chinese Medical Journal","Journal","collected from a compatible aggregator","","https://journals.lww.com/cmj/pages/default.aspx"
"Journal of Research in Social Sciences and Language","Journal","Not yet registered","","https://jssal.com"
"Journal of the Mechanical Behavior of Materials","Journal","collected from a compatible aggregator","","https://www.degruyter.com/view/j/jmbm"
"Improved Oil and Gas Recovery","Journal","collected from a compatible aggregator","","https://www.smartscitech.com/index.php/IOGR/index"
"Clinical Practice and Cases in Emergency Medicine","Journal","collected from a compatible aggregator","","http://escholarship.org/uc/uciem_cpcem"
"TRANSIT","Journal","collected from a compatible aggregator","","http://escholarship.org/uc/ucbgerman_transit"
"Advances in Science, Technology and Engineering Systems","Journal","collected from a compatible aggregator","","http://astesj.com"
"tripleC: Communication, Capitalism &amp; Critique","Journal","collected from a compatible aggregator","","https://www.triple-c.at"
"Education Review","Journal","collected from a compatible aggregator","","http://edrev.asu.edu/index.php/ER/index"
"Neurotransmitter","Journal","collected from a compatible aggregator","","http://www.smartscitech.com/index.php/NT/index"
"Texas Water Journal","Journal","collected from a compatible aggregator","","https://twj-ojs-tdl.tdl.org/twj/index.php/twj/index"
"Electronic Journal of Differential Equations","Journal","collected from a compatible aggregator","","http://ejde.math.txstate.edu"
"Nanophotonics","Journal","collected from a compatible aggregator","","http://www.degruyter.com/view/j/nanoph"
"Aquatic Biology","Journal","collected from a compatible aggregator","","http://www.int-res.com/journals/ab/ab-home/"
"Portugaliae Mathematica","Journal","Not yet registered","","https://ems.press/journals/pm"
"Journal Committed to Social Change on Race and Ethnicity","Journal","collected from a compatible aggregator","","https://journals.shareok.org/jcscore/"
"thersites. Journal for Transcultural Presences &amp; Diachronic Identities from Antiquity to Date","Journal","collected from a compatible aggregator","","http://thersites-journal.de"
"Ethnomusicology Review","Journal","collected from a compatible aggregator","","https://ethnomusicologyreview.ucla.edu"
"Middle East : Topics &amp; Arguments","Journal","collected from a compatible aggregator","","http://meta-journal.net/"
"Meteorologische Zeitschrift","Journal","collected from a compatible aggregator","","http://www.schweizerbart.de/journals/metz/"
"Noise Mapping","Journal","collected from a compatible aggregator","","https://www.degruyter.com/journal/key/noise/html"
"BioDesign Research","Journal","collected from a compatible aggregator","","https://spj.sciencemag.org/bdr/"
"Proceedings of the International Conference on Applied Innovations in IT","Journal","Not yet registered","","https://icaiit.org/"
"International Journal of Educational Methodology","Journal","collected from a compatible aggregator","","http://www.ijem.com/"
"Studies in Christian-Jewish Relations","Journal","collected from a compatible aggregator","","https://ejournals.bc.edu/index.php/scjr/index"
"Data Science in Finance and Economics","Journal","collected from a compatible aggregator","","https://www.aimspress.com/journal/dsfe"
"Journal of Human Services: Training, Research, and Practice","Journal","collected from a compatible aggregator","","https://scholarworks.sfasu.edu/jhstrp/"
"Journal of Anime and Manga Studies","Journal","Not yet registered","","https://iopn.library.illinois.edu/journals/jams/"
"Navigations","Journal","collected from a compatible aggregator","","https://digitalcommons.kennesaw.edu/navigations/"
"International Journal of Doctoral Studies","Journal","collected from a compatible aggregator","","http://ijds.org/"
"Collabra: Psychology","Journal","collected from a compatible aggregator","","http://www.collabra.org"
"Polarforschung","Journal","collected from a compatible aggregator","","https://www.polarforschung.net/"
"BRaS Blog","Journal","collected from a compatible aggregator","","https://bras-center.com/blog/"
"Pessoa Plural","Journal","collected from a compatible aggregator","","http://pessoaplural.com"
"Advanced Energy &amp; Sustainability Research","Journal","Not yet registered","","https://onlinelibrary.wiley.com/journal/26999412"
"Urbana: Urban Affairs and Public Policy","Journal","collected from a compatible aggregator","","http://www.urbanauapp.org/"
"Building Healthy Academic Communities Journal","Journal","collected from a compatible aggregator","","https://library.osu.edu/ojs/index.php/BHAC"
"PeerJ Computer Science","Journal","collected from a compatible aggregator","","https://peerj.com/computer-science/"
"Data Envelopment Analysis and Decision Science","Journal","collected from a compatible aggregator","","http://www.ispacs.com/dea/"
"Analysis and Geometry in Metric Spaces","Journal","collected from a compatible aggregator","","https://www.degruyter.com/journal/key/agms/html"
"Journal of Cybersecurity Education, Research &amp; Practice","Journal","collected from a compatible aggregator","","https://digitalcommons.kennesaw.edu/jcerp/"
"Journal of Performing Arts Leadership in Higher Education","Journal","Not yet registered","","http://cnu.edu/jpalhe/"
"Pan-American Journal of Mathematics","Journal","Not yet registered","","https://mathyze.com/index.php/pajm"
"The Thoracic &amp; Cardiovascular Surgeon Reports","Journal","collected from a compatible aggregator","","https://doi.org/10.1055/s-00024355"
"Life Science Alliance","Journal","collected from a compatible aggregator","","http://www.life-science-alliance.org/"
"NYS TESOL Journal","Journal","Not yet registered","","http://journal.nystesol.org"
"Sociation Today","Journal","collected from a compatible aggregator","","http://sociation.ncsociologyassoc.org/"
"Journal of Global Health Care Systems","Journal","Not yet registered","","http://jghcs.info/index.php/j"
"Journal of Causal Inference","Journal","collected from a compatible aggregator","","https://www.degruyter.com/view/journals/jci/jci-overview.xml"
